namechinese
Yang Jianhou
Joey Yung
Roger Kwok
Fiona Fung
Liang Zhongxing
Kelsang Dhondup
Li Bin
See Siang Wong
Q2265982
Man Dandan
Tao Siju
Shao Ning
Gu Ruzhang
Q2278014
Shi Fangjing
Q2278558
Shi Wen
Shi Zhihao
Ding Zilin
Lai Sun Cheung
Ma Weihua
Yang Yaozu
"Tenpai Wangchuk, 8th Panchen Lama"
Q2301327
Song Baoqing
Zhanran
Zhou Fang
Yin Fu
Cheng Tinghua
Lei Sheng
Charmaine Sheh
Feng Kun
Wu Ashun
Xue Ruihong
Sun Mingming
Zhang Rui
Stephen Yip
Wang Dan
Xu Lili
Xi Zezong
Zhong Weiping
Su Shulin
Sun Junjie
Sun Jun
Sun Wei
Sun Zhian
Chen Fei
He Hongmei
Wang Hui
Almond Chu
Wei Wei
Shu-Qiang Li
Shi Meng
Zhou Long
Zhang Lei
Wang Lina
Gyalyum Chenmo
Tam Kai Chuen
Tan Lei
Tang Chunyu
Tang Dan
Tang Weifang
Tang Weiyi
Tang Lingsheng
Tang Xuehua
Tao Jiaming
Q2399859
Sun Nan
Meng  Su
Q2404463
Khalil Fong
Yang Hao
Xu Tianlongzi
Tang Jingzhi
Q2416174
Q2429557
Thupten Lungrik
Thubten Ngodup
Tian Houwei
Q2431067
Q1738738
Kenneth Bi
"Cheng Man kit, Kenneth"
Ma Huateng
Q1740630
Wu Kin San
Kirk Wong
Yang Zhenzong
Q1751567
Xu Jing
Fang Yuting
Yanyan Li
Bi Fujian
Wang Xiaoyuan
Zhang Qingpeng
Lin Yu Ya
Teng Yi
Tang Xuezhong
Wang Lei
Liu Min
Q1781507
Liu Jian
Wenchen Qin
Kuok Io Keong
Kwok Ho Ting
Yao Xue
Lai Caiqin
Q1800658
Lai Changxing
Lang Ping
Lau Sek Fong
Dogan Penjor Rabgye
Lee Chun Hei
Leon Yao Liang
Leung Chun Yiu
Li Fang
Li Ching
Li Gen
Li Hai
Li Hongchen
Li Hongzhong
Li Ji
Li Jinyuan
Li Jiheng
Q1822574
Li Mao
Li Ping
Li Ruogu
Li Wenyan
Li Xiaomei
Li Xueqin
Li Yanmei
Li Zhenshi
Li Yanyan
Q1822615
Liang Geliang
Liang Shuquan
Lin Bosheng
Lin Liwen
Lin Na
Lin Yixiong
Li Zhensheng
Cheng Ming
Xia Lina
Ye Zheyun
Mao Hengfeng
Xie Zhongbo
Chen Huijia
Yu Jie
Lu Chuan
Tan Zhenlin
Peter Li Hongye
Liu Cheng
Liu Dalin
Liu Haixia
Q1866037
Liu Jun
Liu Hao
Liu Liming
Liu Limin
Liu Peixuan
Liu Weiping
Liu Xia
Liu Shoubin
Liu Xianbin
Xiuming Liu
Liu Xiaofeng
Liu Xin
Liu Zhong
Liu Yong
Lo Man Kam
Long Ying
Lu Hao
Lü Gengsong
Lü Qin
Lu Yanshao
Q1872760
Lu Yi
Lü Lin
Wang Beiming
Deng Chao
Kenneth Ma
Yang Peiyi
Kwan Tak-hing
Ray Lui
Zisi
Célio Alves Dias
Lou Yun
Wang Meng
DJ Beware
Bill Tung
Lady Wu Hanyue
Tai Kang
Stephen Cheong
Li Xueyao
Danny Yung
Darryl O'Young
Ma Che Kong
Jiang Xuelian
Mu Yuxin
Bow-sim Mark
Xu Shouhui
Kenny Ho
Gu Li
Dennis Chan
Hu Qili
Yao Lee
Patrick Tang
Kathy Chow
Ding Liren
Hu Jun
King Mu of Zhou
Raymond Chow
Zachary Wong
Emperor Taiwu of Northern Wei
Fou Ts'ong
Tsering Woeser
Empress Xiaogongren
Dhardo Rimpoche
Guo Jia
Zhou Xuan
Ding Jianjun
Ding Qiqing
Ding Song
Ding Shisun
Liu Kwok Wa
Q1229739
Q1230881
Li Ji
Tang Jialin
Tam Lok Tin
Dong Bin
Dong Fang
Dong Jiong
Dong Zhiming
Wang Jinfen
Xin Zhou
Xia Xuanze
Zhou Qiurui
Q1252480
Wu Jiani
Zhou Ping
Chen Yongyan
Li Nan
Ma Yanhong
Hai Jun Ma
Li Xiaoping
Li Yuejiu
Tong Fei
Xu Zhiqiang
Li Yan
Soname Yangchen
Drikung chungtsang Rinpoché
Du Pengyu
Duoji Qiuyun
Mong Kwan Yi
Feng Chen
Gu Yong
Weinan E
Deng Yu
Q1282724
Jin Boyang
Fu Biao
Yan Zhitui
Q1290597
Lin Qisheng
Yu Zhuocheng
Liljay
Li Xueyong
Liu Yuhong
Jiang Luxia
Yang Xu
Qin Shaobo
Bai Guang
Derek Tsang
Qiao Shi
Bo Gu
Steven Wong
Ting Hon Yeung
Xu Caihou
Ren Zhengfei
Li Zuopeng
Lin Xiling
Leung Kwok-hung
Sheng-yen
Patrick Tam
Li Linfu
Ma Xiangbo
Joseph Ma Yinglin
Dicky Cheung
Baby Zhang
Wang Lijun
Jia Pingwa
Han Xinyun
Huang Kun
Yumiko Cheng
Lisa Lu
Chen Hong
Daniel Chan
Moses Chan
Zhang Yaokun
Amy Yip
Loletta Lee
Xu Beihong
Rosamund Kwan
Zhang Yanyuan
Liu Wen
Ju Ming
Liu Ye
Li Mu
Charlene Choi
Alan Tam
Zhang Peimeng
Gao Chang
Chen Jiongming
Yang Zengxin
Chen Yinke
Ma Lin
Ma Hongkui
Ma Hongbin
Chen Liangyu
Ma Fuxiang
Yang Jiang
Wu Jie
Chen Jingrun
Andrew Lau
Zhang Tiequan
Thomson Chan
Liu Tianhua
Chen Yucheng
Wu Changshuo
Chen Xiaoli
Ren Bishi
Zhang Zhixin
Song Xiaoyun
Li Xiucheng
Chen Nan
Wan Chun Cheng
Gu Chaohao
Chen Qi
Jing Fang
Li Nan
Chip Tsao
Chen Long
Shi Jun
Deep Ng
Lin Shu
Demchugdongrub
Li Xiaolu
Chen Longcan
Huang Binhong
Zhang Chunxian
Wang Lequan
Wong Tin-lam
Gu Changwei
Karen Mok
Sha-Fei Ouyang
T. V. Soong
Peter Chan
Jiang Wen
Chen Tao
Ulanhu
Li Yugang
Ng See-yuen
Feng Xiaogang
Wu Yigong
Chen Yifei
Li Yuanhong
Song Jiang
Li Cheng
Karl Maka
Huang Wenyi
Wu Yiwen
Liu Xia
Luo Zhenyu
Chen Xiaojun
Wei Lihuang
Zhang Lei
Zhang Yuehong
Li Wenquan
Cheng Shu
Wu Man
Li Na
Zhandong Tian
Wang Jianxun
Yao Defen
John Tong Hon
Shi Tingmao
Ge Xinai
Ni Yulan
Yang Ying
Qiao Yunping
Gu Juan
Rui Naiwei
Wang Yan
Gao Shuying
Shen Yang
Li Bin
Uyunqimg
Lin Ling
Ji Chunmei
Chao-Li Chi
Wang Jie
Huang Xuechen
Li Jinzi
Wang Hao
Chen Zihe
Liu Shiwen
Liu Yin
Ye Qun
Xia Meng
Wang Shixian
Yue Qingshuang
Sun Ribo
Li Ling
Wang Fei
Ye Qiaobo
Liu Xuan
Guo Dan
Gao Min
Dai Qing
Chen Ling
Eric Tsang
Fang Lizhi
Wang Yue
Frankie Lam
Kong Linghui
Yu Chaohong
Liu Hongyu
Xi Chuan
Hiro Saga
Xing Aihua
Nancy Kwan
Chen Lin
Ding Meiyuan
Chien-Shiung Wu
Xu Yuanyuan
Xiaolu Guo
Yi Zhongtian
Liu Sola
Chen Zhong
Wang Anyi
Jiang Huajun
Song Chaoqing
Bu Tao
Hou Fenglian
Feng Fei
Chen Junyi
Ma Xiaoxu
Liu Jinli
Wenling Tan Monfardini
Cheng Shuang
Vincent Kok
Wang Hongwen
Nina Wang
Josie Ho
Tavia Yeung
Liu Yandong
Tie Ya Na
Hu Na
Wang Lin
Myolie Wu
Li Huifen
Wang Xiaoli
Ann Mui
Sang Xue
Li Ting
Niu Jianfeng
Yip Pui Yin
Huang Sui
Lu Lan
Cheng Shao-Chieh
Min Chunfeng
Song Dan
Jiao Zhimin
Xu Mengtao
Song Aimin
Yan Hong
Dong Fangxiao
Xuefei Yang
Tendzin Khyenrab Geleg Wangpo
Lingyuan Luo
Luo Yun
Luoze
Ngawang Jampel Tshülthrim Gyatsho
Ma Lin
Ma Jiang Bao
Ma Liuming
Moy Lin-shin
Li Jun
Mak Ka Lok
Ilham Tohti
Pema Tseden
Yingdi Sun
Miao Xiaochun
Shu Chang
Yang Dezhi
Michael Ho
Uudam
Xu Bing
Mao Xinyu
Li Jun
Lu Haojie
Musk Ming
Ge Weiqing
Cao Qi
Yu Dan
Tan Feihu
Ma Yuqin
Ng Ching
Kin Veng Ng
Ng Ser Miang
Ngan Fai
Dai Jun
Xian Dongmei
Louis Fan
Yuan Meng
Xie Wenjun
Meng Fanlong
Wang Xuanxuan
Liu Qiang
Huang Xintong
Ou Dongni
Pan Li
Pan Pan
Pan Wuyun
Q2049392
Sui Feifei
Q2054337
Du Zhenyu
Paul Kwong
Rong Guotuan
Peng Xingyong
Gu Wenda
Ji Liping
Wu Fei
Guan Jinlin
Zhang Xiaohuan
Ji Yanyan
