track_id,artist_id,title,popularity,album_id
57730632,56695,pave,0.47,5758331
23126533,56695,gold jason nevins rhythmic radio remix,0.36,2143925
23126531,56695,seeing for the first time,0.36,2143925
23126535,56695,gold wideboys remix,0.36,2143925
23126515,56695,ready or not feat lecrae,0.39,2143925
23126512,56695,who you say you are,0.36,2143925
23126521,56695,the sun is rising,0.4,2143925
23126519,56695,stand,0.37,2143925
23126517,56695,breakthrough,0.37,2143925
23126527,56695,still that girl,0.36,2143925
23126526,56695,amazing life,0.36,2143925
23126505,56695,gold,0.39,2143925
23126508,56695,all this time,0.37,2143925
23126510,56695,look like love,0.36,2143925
3192346,56717,hooked on a feeling,0.39,285337
22256336,56726,a little death,0.38,2061058
22256334,56726,let it go,0.39,2061058
29002917,56726,let it go,0.41,2697014
29002919,56726,alleyways,0.42,2697014
29002922,56726,w d y w f m,0.42,2697014
29002924,56726,flawless,0.42,2697014
29002927,56726,female robbery,0.42,2697014
29002929,56726,staying up,0.41,2697014
29002933,56726,float,0.41,2697014
29002909,56726,how,0.42,2697014
29002910,56726,afraid,0.44,2697014
29002914,56726,sweater weather,0.48,2697014
29002912,56726,everybody 's watching me uh oh,0.42,2697014
41822194,56726,lurk,0.4,4033581
41822191,56726,nstynct feat skeme og maco,0.39,4033581
41822198,56726,warm feat raury,0.39,4033581
41822197,56726,ye interlude,0.38,4033581
41822205,56726,dangerous feat yg,0.39,4033581
41822204,56726,1 of those weaks,0.39,4033581
41822201,56726,jealousy feat casey veggies 100s,0.39,4033581
41822209,56726,when i get back feat g eazy,0.39,4033581
41822208,56726,phone call interlude,0.37,4033581
41822216,56726,icanteven feat french montana,0.4,4033581
41822212,56726,to,0.38,4033581
41822215,56726,rain interlude the nbhd,0.37,4033581
41822220,56726,givin n takin feat danny seth dej loaf,0.38,4033581
41822218,56726,u i,0.39,4033581
41822226,56726,silver,0.38,4033581
41822224,56726,unfair,0.39,4033581
41822228,56726,t,0.39,4033581
41822230,56726,h8m4ch1n3 feat danny brown,0.38,4033581
49436739,56726,r i p 2 my youth album version,0.44,4873491
49436738,56726,single album version,0.43,4873491
49436737,56726,ferrari album version,0.42,4873491
49436736,56726,greetings from califournia album version,0.42,4873491
49436735,56726,baby came home 2 valentines album version,0.42,4873491
49436734,56726,daddy issues album version,0.43,4873491
49436733,56726,the beach album version,0.42,4873491
49436732,56726,wiped out album version,0.42,4873491
49436731,56726,cry baby album version,0.43,4873491
49436730,56726,prey album version,0.43,4873491
47801446,56726,r i p 2 my youth album version,0.41,4701938
48565068,56726,the beach album version,0.4,4788056
29508873,56726,leaving tonight,0.38,2750229
29508881,56726,wires,0.4,2750229
29508877,56726,baby came home,0.39,2750229
33100482,56726,ting,0.39,3109584
33100467,56726,no grey,0.37,3109584
33100427,56726,west coast,0.39,3109584
31291608,57422,main rang sharbaton ka,0.37,2935496
31291596,57422,main rang sharbaton ka,0.36,2935496
20195134,57422,phir le aya dil reprise,0.41,1863792
20195139,57422,saawali si raat,0.37,1863792
20195126,57422,ala barfi,0.36,1863792
8954884,57422,ajj din chadeya,0.37,809807
19307956,57422,yaariyan reprise,0.38,1777976
30689297,57422,singh is kinng feat snoop dogg and akshay kumar,0.37,2868687
30689301,57422,teri ore,0.36,2868687
58044800,57433,the sargam express feat swagata sarkar,0.36,5792155
47667272,59363,bad boy boogie,0.37,4686642
47667274,59363,the jack,0.4,4686642
47659075,59363,live wire,0.38,4686641
47667251,59363,bad boy boogie,0.37,4686641
47667249,59363,gone shooting,0.37,4686641
47667248,59363,sin city,0.36,4686641
47667247,59363,problem child,0.36,4686641
47667260,59363,rock and roller,0.37,4686641
47667259,59363,dog eat dog,0.37,4686641
47667256,59363,the jack,0.36,4686641
47667254,59363,rock n roll damnation,0.37,4686641
47667262,59363,let there be rock,0.36,4686641
40265935,59363,fly on the wall,0.41,3876648
40265942,59363,shake your foundations,0.41,3876648
40265956,59363,danger,0.42,3876648
40265949,59363,first blood,0.39,3876648
40265973,59363,playing with girls,0.4,3876648
40265986,59363,stand up,0.4,3876648
40265964,59363,sink the pink,0.39,3876648
40266008,59363,back in business,0.39,3876648
40266015,59363,send for the man,0.4,3876648
40266001,59363,hell or high water,0.4,3876648
40266431,59363,dirty deeds done dirt cheap,0.47,3876701
40266443,59363,big balls,0.44,3876701
40266437,59363,love at first feel,0.41,3876701
40266487,59363,squealer,0.42,3876701
40266463,59363,there 's gonna be some rockin,0.4,3876701
40266448,59363,rocker,0.42,3876701
40266453,59363,problem child,0.43,3876701
40266479,59363,ride on,0.43,3876701
40266469,59363,ain't no fun waiting round to be a millionaire,0.41,3876701
40267162,59363,the razors edge,0.45,3876786
40267153,59363,moneytalks,0.46,3876786
40267176,59363,rock your heart out,0.43,3876786
40267169,59363,mistress for christmas,0.43,3876786
40267190,59363,got you by the balls,0.42,3876786
40267183,59363,are you ready,0.44,3876786
40267208,59363,goodbye and good riddance to bad luck,0.43,3876786
40267204,59363,let 's make it,0.42,3876786
40267198,59363,shot of love,0.42,3876786
40267143,59363,thunderstruck,0.54,3876786
40267149,59363,fire your guns,0.44,3876786
40267216,59363,if you dare,0.42,3876786
47659076,59363,live wire,0.39,4686642
47667269,59363,problem child,0.37,4686642
47667266,59363,hell ain't a bad place to be,0.37,4686642
47667267,59363,sin city,0.37,4686642
47667265,59363,shot down in flames,0.37,4686642
47667277,59363,high voltage,0.37,4686642
47667276,59363,highway to hell,0.38,4686642
47667280,59363,whole lotta rosie rocker,0.38,4686642
47667284,59363,if you want blood you've got it let there be rock,0.37,4686642
40268319,59363,stick around,0.4,3876948
40268329,59363,love song,0.4,3876948
40268314,59363,high voltage original australian release,0.44,3876948
40268554,59363,whole lotta rosie live donington park aug 17 1991,0.4,3876948
40268563,59363,dirty deeds done dirt cheap live,0.39,3876948
40268569,59363,highway to hell live tushino airfield moscow sept 28 1991,0.39,3876948
40268573,59363,back in black live tushino airfield moscow sept 28 1991,0.4,3876948
40268528,59363,hell ain't a bad place to be live donington park aug 17 1991,0.39,3876948
40268537,59363,high voltage live,0.4,3876948
40268550,59363,hells bells live donington park aug 17 1991,0.4,3876948
40268600,59363,hail caesar live plaza de toros de las ventas madrid july 10 1996,0.39,3876948
40268605,59363,whole lotta rosie live plaza de toros de las ventas madrid july 10 1996,0.4,3876948
40268611,59363,you shook me all night long live plaza de toros de las ventas madrid july 10 1996,0.4,3876948
40268617,59363,safe in new york city live phoenix az sept 13 2000,0.38,3876948
40268580,59363,for those about to rock we salute you live tushino airfield moscow sept 28 1991,0.39,3876948
40268586,59363,ballbreaker live plaza de toros de las ventas madrid july 10 1996,0.39,3876948
40268590,59363,hard as a rock live plaza de toros de las ventas madrid july 10 1996,0.39,3876948
40268595,59363,dog eat dog live plaza de toros de las ventas madrid july 10 1996,0.39,3876948
40268376,59363,carry me home,0.39,3876948
40268382,59363,crabsody in blue,0.39,3876948
40268385,59363,cold hearted man,0.41,3876948
40268370,59363,r i p rock in peace,0.39,3876948
40268347,59363,fling thing,0.4,3876948
40268351,59363,dirty deeds done dirt cheap original australian release,0.42,3876948
40268357,59363,ain't no fun waiting around to be a millionaire original australian release,0.4,3876948
40268337,59363,it 's a long way to the top if you wanna rock n roll original australian release,0.48,3876948
40268342,59363,rocker original australian release,0.4,3876948
40268424,59363,dirty deeds done dirt cheap live sydney festival jan 30 1977,0.4,3876948
40268430,59363,dog eat dog live apollo theatre glasgow apr 30 1978,0.39,3876948
40268412,59363,big gun,0.42,3876948
40268410,59363,down on the borderline,0.4,3876948
40268418,59363,cyberspace,0.39,3876948
40268397,59363,snake eye,0.39,3876948
40268404,59363,borrowed time,0.39,3876948
40268389,59363,who made who 12 extended mix,0.4,3876948
40268465,59363,guns for hire live joe louis arena detroit mi nov 18 1983,0.39,3876948
40268455,59363,let there be rock live capital center landover md dec 21 1981,0.4,3876948
40268452,59363,t n t live capital center landover md dec 21 1981,0.42,3876948
40268448,59363,back in black live capital center landover md dec 21 1981,0.4,3876948
40268444,59363,shot down in flames live hammersmith odeon london nov 2 1979,0.39,3876948
40268436,59363,live wire live hammersmith odeon london nov 2 1979,0.39,3876948
40268519,59363,shoot to thrill live donington park aug 17 1991,0.38,3876948
40268501,59363,jailbreak live dallas tx oct 12 1985,0.39,3876948
40268493,59363,you shook me all night long live joe louis arena detroit mi nov 18 1983,0.4,3876948
40268488,59363,this house is on fire live joe louis arena detroit mi nov 18 1983,0.39,3876948
40268482,59363,rock and roll ain't noise pollution live joe louis arena detroit mi nov 18 1983,0.4,3876948
40268476,59363,sin city live joe louis arena detroit mi nov 18 1983,0.39,3876948
40267404,59363,rock n roll train,0.46,3876809
40267412,59363,skies on fire,0.41,3876809
40267422,59363,anything goes,0.42,3876809
40267418,59363,big jack,0.42,3876809
40267428,59363,war machine,0.42,3876809
40267434,59363,smash n grab,0.41,3876809
40267446,59363,wheels,0.4,3876809
40267441,59363,spoilin for a fight,0.41,3876809
40267452,59363,decibel,0.41,3876809
40267459,59363,stormy may day,0.4,3876809
40267498,59363,black ice,0.43,3876809
40267491,59363,rocking all the way,0.4,3876809
40267483,59363,rock n roll dream,0.41,3876809
40267478,59363,money made,0.41,3876809
40267467,59363,she likes rock n roll,0.4,3876809
40266176,59363,hells bells,0.49,3876668
40266206,59363,let me put my love into you,0.46,3876668
40266200,59363,givin the dog a bone,0.46,3876668
40266194,59363,what do you do for money honey,0.46,3876668
40266186,59363,shoot to thrill,0.5,3876668
40266231,59363,shake a leg,0.45,3876668
41385237,59363,sweet candy,0.44,3988951
40266223,59363,have a drink on me,0.46,3876668
40266219,59363,you shook me all night long,0.52,3876668
40266213,59363,back in black,0.53,3876668
40266236,59363,rock and roll ain't noise pollution,0.46,3876668
40267237,59363,the furor,0.41,3876793
40267230,59363,cover you in oil,0.39,3876793
40267251,59363,the honey roll,0.4,3876793
40267243,59363,boogie man,0.4,3876793
40267223,59363,hard as a rock,0.43,3876793
40267303,59363,ballbreaker,0.39,3876793
40267295,59363,whiskey on the rocks,0.38,3876793
40267258,59363,burnin alive,0.39,3876793
40267284,59363,caught with your pants down,0.38,3876793
40267276,59363,love bomb,0.38,3876793
40267266,59363,hail caesar,0.38,3876793
40267517,59363,the jack live,0.41,3876818
40267511,59363,bad boy boogie live,0.4,3876818
40267507,59363,hell ain't a bad place to be live,0.4,3876818
40267504,59363,riff raff live,0.4,3876818
40267562,59363,rocker live,0.39,3876818
40267553,59363,let there be rock live,0.4,3876818
40267547,59363,high voltage live,0.4,3876818
40267536,59363,whole lotta rosie live,0.42,3876818
40267543,59363,rock n roll damnation live,0.39,3876818
40267527,59363,problem child live,0.39,3876818
41385238,59363,emission control,0.44,3988951
41385236,59363,rock the house,0.45,3988951
41385234,59363,hard times,0.45,3988951
41385235,59363,baptism by fire,0.45,3988951
41385233,59363,got some rock roll thunder,0.46,3988951
41385232,59363,dogs of war,0.46,3988951
41385231,59363,miss adventure,0.45,3988951
41385229,59363,rock the blues away,0.46,3988951
41385228,59363,play ball,0.47,3988951
41385227,59363,rock or bust,0.51,3988951
40266602,59363,soul stripper,0.41,3876715
40266609,59363,baby please don't go,0.43,3876715
40266577,59363,jailbreak,0.46,3876715
40266593,59363,show business,0.41,3876715
40266587,59363,you ain't got a hold on me,0.41,3876715
40266088,59363,brain shake,0.4,3876654
40266080,59363,badlands,0.4,3876654
40266037,59363,flick of the switch,0.4,3876654
40266044,59363,nervous shakedown,0.4,3876654
40266024,59363,rising power,0.4,3876654
40266030,59363,this house is on fire,0.4,3876654
40266068,59363,deep in the hole,0.4,3876654
40266074,59363,bedlam in belgium,0.4,3876654
40266062,59363,guns for hire,0.41,3876654
40266055,59363,landslide,0.4,3876654
40267079,59363,that 's the way i wanna rock n roll,0.4,3876767
40267074,59363,heatseeker,0.42,3876767
40267092,59363,go zone,0.39,3876767
40267098,59363,kissin dynamite,0.38,3876767
40267085,59363,meanstreak,0.39,3876767
40267110,59363,some sin for nuthin,0.38,3876767
40267115,59363,ruff stuff,0.38,3876767
40267102,59363,nick of time,0.38,3876767
40267133,59363,this means war,0.39,3876767
40267124,59363,two 's up,0.38,3876767
40266739,59363,for those about to rock we salute you live,0.42,3876718
40266734,59363,t n t live,0.47,3876718
40266727,59363,highway to hell live,0.43,3876718
40266721,59363,you shook me all night long live,0.43,3876718
40266712,59363,whole lotta rosie live,0.41,3876718
40266621,59363,thunderstruck live,0.44,3876718
40266693,59363,hells bells live,0.43,3876718
40266704,59363,dirty deeds done dirt cheap live,0.42,3876718
40266669,59363,the jack live,0.41,3876718
40266682,59363,moneytalks live,0.43,3876718
40266652,59363,who made who live,0.43,3876718
40266662,59363,heatseeker live,0.42,3876718
40266633,59363,shoot to thrill live,0.41,3876718
40266643,59363,back in black live,0.43,3876718
40265925,59363,for those about to rock we salute you,0.46,3876642
40265900,59363,hells bells,0.45,3876642
40265910,59363,shake your foundations,0.42,3876642
40265920,59363,chase the ace,0.4,3876642
40265890,59363,ride on,0.42,3876642
40265882,59363,sink the pink,0.42,3876642
40265876,59363,d t,0.41,3876642
40265870,59363,you shook me all night long,0.44,3876642
40265862,59363,who made who,0.46,3876642
40266267,59363,touch too much,0.46,3876677
40266273,59363,beating around the bush,0.44,3876677
40266285,59363,get it hot,0.44,3876677
40266281,59363,shot down in flames,0.45,3876677
40266244,59363,highway to hell,0.53,3876677
40266250,59363,girls got rhythm,0.45,3876677
40266256,59363,walk all over you,0.45,3876677
40266289,59363,if you want blood you've got it,0.46,3876677
40266296,59363,love hungry man,0.44,3876677
40266303,59363,night prowler,0.43,3876677
40333893,59363,play ball,0.4,3883865
2451887,59375,peaches,0.36,224353
2451868,59375,lump,0.36,224353
57986802,59515,cranes in the sky,0.54,5785009
57986801,59515,interlude the glory is in you,0.41,5785009
57986800,59515,weary,0.51,5785009
57986799,59515,rise,0.52,5785009
57986806,59515,interlude tina taught me,0.51,5785009
57986805,59515,don't you wait,0.51,5785009
57986804,59515,mad,0.51,5785009
57986803,59515,interlude dad was mad,0.51,5785009
57986810,59515,interlude for us by us,0.5,5785009
57986809,59515,where do we go,0.5,5785009
57986808,59515,interlude this moment,0.51,5785009
57986807,59515,don't touch my hair,0.52,5785009
57986814,59515,junie,0.49,5785009
57986813,59515,interlude i got so much magic you can have it,0.41,5785009
57986812,59515,borderline an ode to self care,0.5,5785009
57986811,59515,f u b u,0.51,5785009
57986817,59515,interlude pedestals,0.49,5785009
57986818,59515,scales,0.49,5785009
57986815,59515,interlude no limits,0.5,5785009
57986816,59515,don't wish me well,0.5,5785009
57986819,59515,closing the chosen ones,0.5,5785009
4302478,60119,shortie like mine album version,0.36,387200
5599935,60119,let me hold you,0.36,505658
5738381,60120,no surprise,0.4,518293
5738382,60120,every time you turn around,0.37,518293
5738383,60120,life after you,0.4,518293
5738384,60120,what i meant to say,0.39,518293
5738380,60120,you don't belong,0.38,518293
5738390,60120,tennessee line,0.37,518293
5738389,60120,supernatural,0.37,518293
5738391,60120,call your name,0.38,518293
5738386,60120,september,0.39,518293
5738385,60120,open up your eyes,0.37,518293
5738388,60120,learn my lesson,0.37,518293
5738387,60120,ghost of me,0.37,518293
51686463,60120,long live rock roll,0.41,5083093
51686459,60120,waiting for superman,0.43,5083093
51686457,60120,crawling back to you,0.42,5083093
51686454,60120,life after you,0.44,5083093
51686451,60120,september,0.42,5083093
51686472,60120,go down,0.42,5083093
51686469,60120,torches,0.41,5083093
51686434,60120,no surprise,0.42,5083093
51686431,60120,feels like tonight,0.42,5083093
51686430,60120,what about now,0.42,5083093
51686399,60120,home,0.43,5083093
51686401,60120,over you,0.44,5083093
51686397,60120,it 's not over,0.45,5083093
51772592,60120,torches,0.4,5090705
15666005,60120,crawling back to you,0.38,1420105
3529213,60120,home,0.4,310577
3529215,60120,over you,0.4,310577
3529208,60120,it 's not over,0.4,310577
3529210,60120,used to,0.38,310577
3529233,60120,what about now,0.39,310577
3529228,60120,there and back again,0.37,310577
3529227,60120,gone,0.37,310577
3529231,60120,all these lives,0.37,310577
3529220,60120,feels like tonight,0.38,310577
3529219,60120,crashed,0.38,310577
3529224,60120,breakdown,0.37,310577
3529222,60120,what i want,0.38,310577
32648732,60120,18 years,0.36,3065753
32648731,60120,traitor,0.36,3065753
32648729,60120,broken arrows,0.37,3065753
32648728,60120,high above the ground,0.36,3065753
32648727,60120,the world we knew,0.36,3065753
32648726,60120,long live rock roll,0.37,3065753
32648725,60120,wild heart,0.38,3065753
32648724,60120,i'll fight,0.37,3065753
32648723,60120,battleships,0.39,3065753
32648722,60120,waiting for superman,0.41,3065753
32648721,60120,baptized,0.38,3065753
39422136,60120,utopia,0.39,3787236
31301109,60120,waiting for superman,0.43,2936388
43241389,60120,witness stripped,0.37,4193006
32648713,60120,18 years,0.38,3065751
32648714,60120,undefeated,0.38,3065751
32648711,60120,witness,0.37,3065751
32648712,60120,traitor,0.38,3065751
32648709,60120,high above the ground,0.37,3065751
32648710,60120,broken arrows,0.39,3065751
32648707,60120,long live rock roll,0.37,3065751
32648708,60120,the world we knew,0.37,3065751
32648705,60120,i'll fight,0.39,3065751
32648706,60120,wild heart,0.37,3065751
32648703,60120,waiting for superman,0.39,3065751
32648704,60120,battleships,0.38,3065751
32648702,60120,baptized,0.37,3065751
32648716,60120,battleships acoustic,0.38,3065751
32648715,60120,cinderella,0.39,3065751
32278287,60120,long live rock roll,0.37,3028543
16278478,60120,renegade,0.38,1476188
16278479,60120,crawling back to you,0.39,1476188
16278487,60120,start of something good,0.39,1476188
16278483,60120,outta my head,0.37,1476188
16278501,60120,we're not gonna fall,0.37,1476188
16278505,60120,gone too soon,0.38,1476188
16278510,60120,losing my mind,0.37,1476188
16278490,60120,crazy,0.37,1476188
16278495,60120,break the spell,0.37,1476188
16278525,60120,who 's they,0.37,1476188
16278519,60120,louder than ever,0.37,1476188
16278515,60120,rescue me,0.37,1476188
16278522,60120,spaceship,0.37,1476188
16278537,60120,everything but me,0.37,1476188
16278532,60120,maybe we're already gone,0.37,1476188
16278542,60120,lullaby,0.37,1476188
16278441,60120,crazy,0.36,1476170
16278437,60120,start of something good,0.38,1476170
16278433,60120,outta my head,0.36,1476170
16278427,60120,crawling back to you,0.38,1476170
16278453,60120,gone too soon,0.37,1476170
16278451,60120,we're not gonna fall,0.37,1476170
16278447,60120,break the spell,0.37,1476170
16278424,60120,renegade,0.36,1476170
16278471,60120,spaceship,0.36,1476170
16278461,60120,rescue me,0.37,1476170
16278458,60120,losing my mind,0.37,1476170
16278465,60120,louder than ever,0.36,1476170
5280934,60120,no surprise,0.36,475505
18753815,60365,cherish the day live 2011,0.37,1720544
18753804,60365,skin live 2011,0.37,1720544
18753803,60365,soldier of love live 2011,0.39,1720544
18753806,60365,love is found live 2011,0.37,1720544
18753805,60365,kiss of life live 2011,0.38,1720544
18753812,60365,the moon and the sky live 2011,0.37,1720544
18753811,60365,morning bird live 2011,0.36,1720544
18753814,60365,by your side live 2011,0.39,1720544
18753813,60365,no ordinary love live 2011,0.37,1720544
18753808,60365,jezebel live 2011,0.37,1720544
18753807,60365,in another time live 2011,0.37,1720544
18753810,60365,paradise nothing can come between us live 2011,0.37,1720544
18753809,60365,all about our love live 2011,0.37,1720544
7995424,60365,skin,0.36,720529
7995396,60365,soldier of love,0.37,720529
7995392,60365,the moon and the sky,0.38,720529
7995404,60365,babyfather,0.36,720529
7995403,60365,morning bird,0.36,720529
5923843,60365,no ordinary love,0.36,534937
13497668,60365,love is stronger than pride remastered version,0.38,1219121
13497670,60365,paradise remastered version,0.37,1219121
13497663,60365,never as good as the first time remastered version,0.37,1219121
13497665,60365,jezebel remastered version,0.38,1219121
13497659,60365,the sweetest taboo remastered,0.39,1219121
13497661,60365,is it a crime remastered version,0.38,1219121
13497653,60365,smooth operator remastered,0.41,1219121
13497656,60365,hang on to your love remastered version,0.39,1219121
13497652,60365,your love is king remastered,0.4,1219121
13497691,60365,flow remastered version,0.37,1219121
13497690,60365,immigrant remastered version,0.37,1219121
13497694,60365,the sweetest gift remastered version,0.36,1219121
13497692,60365,king of sorrow remastered version,0.37,1219121
13497699,60365,the moon and the sky remastered,0.37,1219121
13497696,60365,soldier of love remastered,0.36,1219121
13497702,60365,still in love with you,0.37,1219121
13497700,60365,babyfather remastered version,0.36,1219121
13497674,60365,no ordinary love remastered,0.41,1219121
13497672,60365,nothing can come between us remastered version,0.37,1219121
13497678,60365,feel no pain remastered version,0.37,1219121
13497675,60365,kiss of life remastered version,0.37,1219121
13497682,60365,cherish the day remastered,0.37,1219121
13497679,60365,bullet proof soul remastered version,0.37,1219121
13497687,60365,by your side remastered,0.38,1219121
13497685,60365,pearls remastered version,0.36,1219121
13497705,60365,love is found,0.36,1219121
13497707,60365,i would never have guessed,0.36,1219121
13497709,60365,the moon and the sky remix,0.36,1219121
13497711,60365,by your side neptunes remix - remastered version,0.38,1219121
4987677,60365,by your side,0.38,449191
7722716,60365,be that easy,0.36,695571
7722720,60365,bring me home,0.36,695571
7722706,60365,babyfather,0.36,695571
7722711,60365,long hard road,0.36,695571
7722740,60365,the safest place,0.36,695571
7722702,60365,morning bird,0.36,695571
7722698,60365,soldier of love,0.38,695571
7722693,60365,the moon and the sky,0.37,695571
3103812,60365,never as good as the first time,0.37,278724
3103811,60365,is it a crime,0.37,278724
3103814,60365,paradise,0.37,278724
3103813,60365,love is stronger than pride,0.37,278724
3103816,60365,no ordinary love,0.39,278724
3103815,60365,nothing can come between us,0.37,278724
3103818,60365,kiss of life,0.37,278724
3103817,60365,like a tattoo,0.36,278724
3103806,60365,your love is king,0.39,278724
3103808,60365,smooth operator single version,0.39,278724
3103807,60365,hang on to your love,0.38,278724
3103810,60365,the sweetest taboo,0.38,278724
3103809,60365,jezebel,0.37,278724
3103821,60365,pearls,0.36,278724
3103819,60365,please send me someone to love,0.36,278724
3103820,60365,cherish the day,0.37,278724
58416940,60379,unsquare dance,0.4,5842014
3183804,60394,the way you make me feel,0.4,284639
47809485,60705,wanna be happy,0.4,4703765
13126147,60705,the story of fear,0.38,1184951
13126146,60705,hello fear,0.39,1184951
13126151,60705,everyone hurts,0.38,1184951
13126150,60705,but the blood,0.38,1184951
13126149,60705,i am,0.38,1184951
13126148,60705,before i die,0.4,1184951
13126155,60705,the altar,0.38,1184951
13126154,60705,never alone interlude,0.37,1184951
13126153,60705,give me,0.4,1184951
13126152,60705,i smile,0.41,1184951
13126158,60705,the moment 1,0.37,1184951
13126159,60705,the moment 2,0.37,1184951
13126156,60705,something about the name jesus pt 2,0.39,1184951
13126157,60705,today,0.38,1184951
13126160,60705,a god like you,0.39,1184951
57643174,60705,losing my religion,0.4,5747524
57643176,60705,123 victory,0.39,5747524
57643175,60705,miracles,0.39,5747524
57643178,60705,pray for me,0.39,5747524
57643177,60705,road trip,0.39,5747524
57643180,60705,it 's time,0.39,5747524
57643179,60705,wanna be happy,0.39,5747524
57643182,60705,over,0.39,5747524
57643181,60705,true story,0.39,5747524
57643184,60705,my world needs you,0.39,5747524
57643183,60705,when,0.39,5747524
57643186,60705,no sleep tonight,0.39,5747524
57643185,60705,intercession,0.38,5747524
57643187,60705,123 victory remix,0.39,5747524
49103251,60705,123 victory,0.38,4843956
12638809,60705,i smile,0.4,1142325
3532971,60705,the storm is over now,0.36,312093
3532974,60705,melodies from heaven with kirk franklin outro,0.36,312093
16994298,60705,hosanna,0.36,1541332
49103499,60705,losing my religion,0.42,4844184
49103510,60705,intercession,0.41,4844184
49103511,60705,no sleep tonight,0.41,4844184
49103508,60705,when,0.41,4844184
49103509,60705,my world needs you,0.41,4844184
49103506,60705,true story,0.41,4844184
49103507,60705,over,0.42,4844184
49103504,60705,wanna be happy,0.43,4844184
49103505,60705,it 's time,0.42,4844184
49103502,60705,road trip,0.42,4844184
49103503,60705,pray for me,0.42,4844184
49103500,60705,miracles,0.42,4844184
49103501,60705,123 victory,0.43,4844184
6333365,60705,hold me now,0.36,570609
6333363,60705,gonna be a lovely day,0.36,570609
6333381,60705,lean on me,0.37,570609
6333343,60705,you are,0.36,570609
6333337,60705,revolution,0.36,570609
6333338,60705,something about the name jesus,0.38,570609
6333339,60705,riverside,0.36,570609
5804262,60705,declaration this is it,0.36,524883
5804264,60705,help me believe,0.36,524883
3464330,60705,let it go,0.36,307572
3464135,60705,hero,0.36,307572
3464131,60705,looking for you,0.37,307572
3464141,60705,could've been,0.36,307572
3464138,60705,imagine me,0.38,307572
4249056,60705,now behold the lamb,0.37,382805
6363794,60705,why we sing,0.37,573868
6363797,60705,silver gold,0.36,573868
6363796,60705,he 's able,0.36,573868
5846864,60705,hosanna,0.37,529140
5846868,60705,my life my love my all,0.37,529140
5846871,60705,he reigns awesome god,0.37,529140
5847366,60705,911,0.36,529140
5847579,60705,brighter day,0.37,529140
17251187,60705,he reigns awesome god,0.37,1566189
17251245,60705,blessing in the storm,0.36,1566189
17251247,60705,he 's able,0.36,1566189
17251234,60705,stomp remix,0.37,1566189
17251239,60705,looking for you,0.36,1566189
17251227,60705,now behold the lamb,0.37,1566189
17251232,60705,hosanna,0.36,1566189
17251212,60705,the storm is over now,0.36,1566189
17251216,60705,imagine me,0.37,1566189
17251207,60705,why we sing,0.36,1566189
17251197,60705,something about the name jesus,0.37,1566189
17251202,60705,silver gold,0.36,1566189
30087644,60892,i always liked that,0.36,2807853
49768688,60892,growing pains,0.4,4906717
49768686,60892,you deserve better,0.39,4906717
49768682,60892,where i come from,0.4,4906717
49768683,60892,bend till i break,0.39,4906717
49768680,60892,confess,0.39,4906717
49768676,60892,not sober,0.39,4906717
49768655,60892,good god,0.4,4906717
49768662,60892,the baby,0.39,4906717
49768665,60892,leaving you,0.4,4906717
49768667,60892,i don't wanna see you with her,0.41,4906717
49768673,60892,good and bad,0.39,4906717
49512131,60892,i don't wanna see you with her,0.38,4880779
38200500,60924,blow,0.36,3646919
38200506,60924,angel,0.39,3646919
14380537,60924,hurricane,0.36,1302969
58865142,60924,hallelujah,0.45,5894498
2465062,60924,all or nothing,0.36,225347
2465060,60924,not meant to be,0.36,225347
2465066,60924,hate my life explicit,0.36,225347
2465064,60924,bad girlfriend explicit,0.38,225347
14561152,60924,bitch came back,0.38,1318137
14561166,60924,gentleman,0.36,1318137
51829617,60925,hate by design,0.37,5094591
1278239,60925,my curse,0.37,123828
1278237,60925,the arms of sorrow,0.36,123828
1278251,60925,this fire,0.37,123828
1278253,60925,holy diver,0.38,123828
1278247,60925,reject yourself,0.36,123828
52918437,60925,we carry on,0.37,5203785
52918435,60925,it falls on me,0.37,5203785
52918434,60925,until the day,0.39,5203785
52918438,60925,ascension,0.38,5203785
52918431,60925,just let go,0.38,5203785
52918430,60925,strength of the mind,0.39,5203785
52918433,60925,quiet distress,0.37,5203785
52918432,60925,embrace the journey upraised,0.41,5203785
52918427,60925,alone i stand,0.39,5203785
52918429,60925,cut me loose,0.38,5203785
52918428,60925,hate by design,0.39,5203785
52919078,60925,alone i stand,0.38,5203841
52919084,60925,cut me loose,0.4,5203841
52919080,60925,hate by design,0.4,5203841
52919089,60925,just let go,0.4,5203841
52919086,60925,strength of the mind,0.37,5203841
52919093,60925,embrace the journey upraised,0.37,5203841
52919100,60925,it falls on me,0.4,5203841
52919104,60925,the great deceit,0.41,5203841
52919096,60925,quiet distress,0.37,5203841
52919098,60925,until the day,0.38,5203841
52919110,60925,reignite,0.37,5203841
52919113,60925,triumph through tragedy,0.38,5203841
52919107,60925,we carry on,0.37,5203841
52919109,60925,ascension,0.37,5203841
52919115,60925,loyalty,0.39,5203841
50511385,60925,strength of the mind,0.39,4972847
1432698,60925,this is absolution,0.36,138015
1432702,60925,my curse,0.36,138015
3544713,60925,my last serenade,0.36,313287
1372122,60925,the end of heartache,0.38,132212
23742876,60925,the hell in me,0.37,2205655
23742879,60925,in due time,0.37,2205655
